Temperature,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),Year
12.333025114155252,0.13609292237442921,0.6032054794520548,409824,2932373,2024090,8.27474885844749,607151,1589904,1501006,0.3251865296803653,78.54796347031964,89.65710730593608,0.9446335616438356,0.07361643835616438,1014.0752283105023,2.0595890410958906,206.12191780821917,2.2777168949771687,84254.7112,65990.9163,1998
12.130433789954338,0.12264931506849314,0.6032054794520548,394224,2996437,2042209,7.331289954337899,592255,1785651,1589653,0.31778527397260276,75.4075605022831,89.65727739726027,0.946337899543379,0.07684931506849316,1015.3268264840183,1.9316552511415523,205.1299086757991,2.4382077625570777,89209.9887,69872.0801,1999
10.853801369863014,0.151425,0.6032054794520548,438790,2882084,2021066,6.903584474885845,642188,1584831,1509155,0.3215073059360731,78.5115194063927,89.68949086757992,0.9480308219178082,0.1293972602739726,1015.2890410958904,1.9775342465753425,206.48219178082192,2.402511415525114,84675.6378,66309.0552,2000
12.058253424657535,0.15515239726027397,0.6032054794520548,438009,2890204,2028549,7.229737442922374,626211,1735309,1598940,0.3218391552511416,75.16469178082191,89.6576392694064,0.9426746575342466,0.12635616438356165,1015.4893835616439,1.8777853881278541,210.21392694063928,2.234212328767123,89718.0624,70267.4083,2001
12.396997716894976,0.15973744292237443,0.6032054794520548,441016,2872791,2017182,7.480947488584475,633958,1642748,1561889,0.31575936073059363,74.92347260273972,89.65766324200914,0.9392694063926941,0.0972054794520548,1015.2716894977169,2.0040753424657534,210.6867579908676,2.410490867579909,87641.028,68647.5712,2002
10.588527397260274,0.1647206621004566,0.6032054794520548,460958,2820769,2009153,7.577842465753426,655491,1333609,1393481,0.3259561643835617,82.9510399543379,89.65701826484018,0.9419634703196348,0.16073972602739728,1014.4889269406393,2.122545662100457,200.3,2.3827625570776254,78078.1104,61144.7298,2003
11.244851598173517,0.1533189497716895,0.6032054794520548,440357,2863871,2012790,7.914554794520548,635385,1438125,1450691,0.3178368721461187,81.51199771689497,89.68982534246575,0.9402979452054795,0.13621917808219178,1015.7140410958904,2.093755707762557,198.71803652968038,2.3637100456621005,81683.4723,63978.9557,2004
11.79156392694064,0.147276598173516,0.6032054794520548,431818,2901155,2027094,7.6980365296803654,647468,1539136,1516799,0.31754189497716895,78.6345684931507,89.65727054794522,0.9380810502283106,0.15728767123287674,1014.5312785388128,2.071815068493151,197.36929223744292,2.3188926940639267,85238.1502,66762.8638,2005
12.303299086757992,0.1452736301369863,0.6032054794520548,426217,2894400,2018044,8.697111872146118,644848,1511845,1491680,0.31937351598173513,80.43621803652968,89.65741552511415,0.9356803652968035,0.08627397260273972,1013.8875570776256,2.0737785388127854,211.17214611872146,2.361381278538813,83776.2909,65614.6283,2006
11.584246575342465,0.16100445205479452,0.6032054794520548,443169,2856175,2016627,7.687968036529681,628062,1544726,1514077,0.31669885844748863,78.99837214611873,89.6572602739726,0.9367374429223744,0.10019178082191782,1015.2312785388128,2.038892694063927,209.19851598173517,2.335376712328767,85227.2517,66764.5103,2007
11.750182648401827,0.14461141552511417,0.6032054794520548,428324,2884152,2018929,7.8411415525114165,612004,1536524,1487065,0.31259566210045664,79.09201141552512,89.6892694063927,0.9389178082191781,0.08830136986301369,1014.8430365296804,2.0028082191780823,206.45445205479453,2.3082648401826487,83838.9151,65673.2004,2008
11.138150684931507,0.13559383561643834,0.6032054794520548,421708,2904239,2023100,7.717511415525115,621138,1359752,1376473,0.317612100456621,80.97951712328768,89.65757876712328,0.9396575342465753,0.13457534246575345,1014.8787671232876,2.0804794520547945,199.41244292237442,2.361849315068493,77180.5088,60445.6674,2009
12.14033105022831,0.12144349315068494,0.6032054794520548,394741,2985054,2033518,7.887522831050228,647183,1501909,1489205,0.32948184931506846,77.73476369863015,89.65778538812785,0.9328264840182648,0.13175342465753426,1011.8246575342466,2.0255593607305937,220.44075342465754,2.4323287671232876,83578.9786,65462.7859,2010
11.975045662100458,0.14768881278538812,0.6032054794520548,427385,2892017,2017468,8.839623287671234,706870,1284494,1437255,0.30922237442922373,82.65806506849316,89.6575901826484,0.9335091324200914,0.16457534246575342,1014.0860730593607,2.192191780821918,209.88778538812787,2.276381278538813,80698.3723,63205.3962,2011
12.944326484018266,0.13265764840182648,0.6032054794520548,401433,2937638,2020818,8.95716894977169,680995,1399547,1478311,0.3139192922374429,78.93859931506849,89.69032534246575,0.9333036529680365,0.0829041095890411,1014.3518264840183,2.1313013698630137,204.85924657534247,2.2815068493150683,83035.2225,65040.0868,2012
11.36912100456621,0.11637488584474885,0.6032054794520548,392337,2990099,2034504,7.57332191780822,715198,1326699,1472117,0.321062100456621,79.36934474885844,89.65774200913243,0.9338184931506849,0.11800000000000001,1015.7986301369863,2.0863013698630137,213.0472602739726,2.36277397260274,82697.8583,64773.8581,2013
10.81447488584475,0.12117351598173516,0.6032054794520548,397775,2978707,2038188,6.830057077625571,699058,1336481,1474792,0.3208638127853881,78.42703424657535,89.6576700913242,0.933162100456621,0.15164383561643838,1015.0779680365297,2.027705479452055,206.96769406392693,2.3393493150684934,83067.6405,65072.9336,2014
11.72109589041096,0.12325650684931508,0.6032054794520548,401972,2969495,2034182,7.726689497716896,698877,1422953,1508914,0.32002454337899544,78.73080479452055,89.65768721461187,0.9309052511415524,0.17284931506849316,1016.2360730593607,2.1289269406392695,207.53207762557076,2.311849315068493,84841.4265,66456.4002,2015
12.474303652968038,0.11341735159817352,0.6032054794520548,379813,3009470,2033664,8.03988584474886,576543,1654152,1523779,0.31709429223744295,76.67175342465754,89.68984132420091,0.9304086757990868,0.10526027397260275,1015.1351598173516,2.111381278538813,202.6978310502283,2.3506278538812784,85717.1157,67138.3047,2016
12.035833333333334,0.12153641552511417,0.6032054794520548,397894,2959827,2027482,8.296757990867581,615466,1455110,1439157,0.31549132420091325,79.61870547945205,89.65795319634704,0.9334577625570777,0.12646575342465755,1014.832191780822,2.1615753424657536,201.80901826484018,2.337591324200913,80765.3767,63254.1171,2017
11.746974885844748,0.12883458904109588,0.6032054794520548,409939,2917497,2015351,8.718470319634703,594535,1289123,1314211,0.31994988584474887,82.96481392694064,89.65757648401826,0.9378584474885844,0.12473972602739726,1016.3665525114155,2.357842465753425,202.32591324200914,2.522283105022831,73705.5708,57729.626,2018
11.77140410958904,0.12870867579908676,0.6032054794520548,409936,2933925,2021394,8.29076484018265,598260,1419686,1394632,0.315013698630137,80.84259474885845,89.65711529680365,0.9351552511415525,0.11761643835616438,1015.4114155251142,2.210913242009133,199.18687214611873,2.484931506849315,78170.4184,61228.1366,2019
12.65859589041096,0.12226860730593608,0.6032054794520548,396445,2949812,2020432,8.920525114155252,566661,1491269,1405178,0.314210502283105,79.87567465753425,89.69000456621005,0.9340856164383562,0.09454794520547945,1015.4915525114155,2.222066210045662,202.05479452054794,2.494303652968037,78973.7976,61860.5075,2020
12.424897260273973,0.1423662100456621,0.6032054794520548,422902,2893774,2013425,9.094497716894978,570120,1509102,1425159,0.3183928082191781,81.5410502283105,89.65763812785389,0.934189497716895,0.13172602739726028,1015.1318493150685,2.2629109589041096,210.28116438356165,2.417990867579909,79903.4522,62580.694,2021
12.304726027397262,0.11481917808219179,0.6032054794520548,390956,2987950,2031231,8.062294520547946,533885,1702836,1490478,0.31571141552511417,77.53974315068493,89.65804794520548,0.9330776255707762,0.10819178082191781,1015.7915525114155,2.1393835616438355,202.2392694063927,2.5603196347031965,83552.3764,65437.3634,2022
12.836780821917808,0.15832374429223744,0.6032054794520548,429705,2876469,2009847,9.319372146118722,561075,1520581,1422792,0.3154745433789954,80.92009246575343,89.65852853881277,0.9315285388127853,0.08695890410958904,1014.1299086757991,2.1499771689497718,202.76141552511416,2.3186872146118724,79903.12,62589.8757,2023
12.932134703196347,0.13009223744292236,0.6032054794520548,404207,2936142,2016359,8.988219178082192,559858,1668616,1478612,0.3335374429223744,79.05480022831051,89.69081164383562,0.9308652968036529,0.12408219178082192,1014.8446347031963,2.215148401826484,194.8779680365297,2.4140753424657535,82899.3318,64928.7346,2024
